,mz,rt,mzmin,mzmax,rtmin,rtmax,npeaks,Average Value(non-missing),Common Name,Classification Rate,id,Proportion Missing,Imputed
350,197.100441778782,58.3812065124512,197.093909566447,197.101534052794,54.6482620239258,65.3989791870117,95,52015.2052202675,nan,nan,350,0.0,no
351,197.087326695574,84.7642593383789,197.083594570997,197.089677872336,82.7264175415039,89.0031585693359,46,18275.513950334094,nan,nan,351,0.00847457627118644,knn
352,197.07927179240698,709.997802734375,197.077699303642,197.08177666314097,707.4766235351559,711.3876342773441,38,15583.853713730849,nan,nan,352,0.05084745762711865,knn
357,199.058802376455,92.32899856567379,199.051636605167,199.107570330946,80.3573226928711,99.1871795654297,104,35642.01166254712,nan,nan,357,0.00847457627118644,knn
359,199.132389231453,899.722869873047,199.13151368113702,199.17887207619702,896.9379272460941,903.346313476562,38,16850.38608195511,nan,nan,359,0.0,no
364,201.111146418875,656.634490966797,201.110013806435,201.12276933953098,643.02685546875,673.65478515625,48,221334.79176022907,nan,nan,364,0.0,no
366,201.11172864215402,828.7162475585941,201.11094879592,201.11250741409302,827.390991210938,831.6188354492191,27,10128.97402498897,nan,nan,366,0.00847457627118644,knn
368,202.12115273450402,683.077331542969,202.114319385806,202.12239884217098,681.352294921875,696.22998046875,97,158779.97426853722,nan,nan,368,0.0,no
369,202.14099905995,669.9925537109381,202.114179999754,202.144281403941,653.3466796875,672.330139160156,97,28935.18025180718,nan,nan,369,0.00847457627118644,knn
370,202.10645585637198,81.1752052307129,202.070114927579,202.18014634173198,61.795379638671896,85.654296875,78,28804.14612631669,nan,nan,370,0.00847457627118644,knn
372,203.127515473806,846.2346801757809,203.126247143899,203.128786525974,843.8817749023441,856.33935546875,101,137338.14660640797,nan,nan,372,0.0,no
374,203.13558821167,93.7297897338867,203.052911149847,203.13914079924197,85.30279541015621,97.50363159179692,57,88833.55780422568,nan,nan,374,0.0847457627118644,knn
375,203.124475192768,683.132629394531,203.106720084081,203.126067035297,681.523681640625,694.0791625976559,43,22498.47711197534,nan,nan,375,0.00847457627118644,knn
376,203.156655543901,68.69435882568361,203.045169035784,203.22458235045602,57.7885856628418,73.6420593261719,174,1405989.2502243065,nan,nan,376,0.1271186440677966,knn
377,204.060085612189,81.0620040893555,204.051298737434,204.13688852739497,58.238277435302706,87.7263412475586,153,218252.7440814852,nan,nan,377,0.0,no
378,204.122740600621,96.4423675537109,204.042746798835,204.140762642278,91.0469436645508,120.98494720459,71,222930.812398585,nan,nan,378,0.0,no
379,204.131075629598,845.867309570312,204.12995337451198,204.132119227458,844.4174194335941,848.9629516601559,42,15003.107992144207,nan,nan,379,0.01694915254237288,knn
380,205.093763177907,128.381546020508,205.00755958438702,205.098706450518,113.03277587890601,147.255325317383,183,3482563.907714776,nan,nan,380,0.0,no
383,205.10316745213402,192.972869873047,205.09889686188802,205.10570591608,182.31359863281202,223.375762939453,55,159743.4740664016,nan,nan,383,0.05084745762711865,knn
385,205.224850779335,133.030944824219,205.219095773331,205.362426027626,115.817169189453,148.578201293945,107,120885.22996217453,nan,nan,385,0.00847457627118644,knn
391,207.10120336570702,167.242370605469,207.097444690501,207.101987253197,157.716873168945,169.955459594727,51,89707.25662714355,nan,nan,391,0.0,no
392,207.158067123294,709.184234619141,207.15652434829101,207.158982561365,702.4483032226559,712.628662109375,34,112822.31188900833,nan,nan,392,0.00847457627118644,knn
396,209.077568575863,604.2412109375,209.07610846658199,209.078315647334,599.252380371094,606.928894042969,35,37625.61357025479,nan,nan,396,0.01694915254237288,knn
398,209.17198733529997,122.34903717041,209.166524950894,209.17596206958802,113.001083374023,125.61887359619101,71,96593.38118428309,nan,nan,398,0.0,no
399,210.050881619019,96.24685668945308,210.050069645821,210.08889610643,92.7649383544922,111.110160827637,51,66242.15816287357,nan,nan,399,0.0,no
400,210.11229028597302,638.111022949219,210.108357276254,210.133338274169,635.145324707031,646.037109375,27,11872.710048521596,nan,nan,400,0.2627118644067797,knn
404,212.019195553456,833.099975585938,212.018550047663,212.019709445741,831.7683715820309,835.76318359375,38,88760.45681338974,nan,nan,404,0.0847457627118644,knn
406,213.021939952065,832.98779296875,213.021294699026,213.022522113649,832.2506713867191,834.8776245117191,23,12231.416779300283,nan,nan,406,0.2796610169491525,knn
408,213.10171516694598,732.532592773438,213.09933298149502,213.1949938186,721.457153320312,734.4981079101559,77,15962.684913954428,nan,nan,408,0.0,no
409,213.148223531312,947.5117797851559,213.147569916901,213.148718797698,941.7399291992191,950.888061523438,55,22918.06757110655,nan,nan,409,0.0,no
411,214.015710967573,832.9893188476559,214.01495797219,214.05239498024397,831.7683715820309,852.215087890625,22,10839.629081208393,nan,nan,411,0.3220338983050847,knn
412,214.252429592215,962.439666748047,214.151241072067,214.252850316511,947.5117797851559,963.3529663085941,38,12580.469807399815,nan,nan,412,0.0,no
414,215.127044499882,739.8300170898441,215.122898249642,215.127708171737,738.143676757812,743.245239257812,107,272733.8741934469,nan,nan,414,0.0,no
417,216.131638518959,740.3544311523441,216.123458607539,216.159118618441,738.3842163085941,752.8571166992191,144,35537.001533296374,nan,nan,417,0.0,no
418,216.15769769680801,719.6454467773441,216.156027642957,216.15864010449698,718.12548828125,720.6237182617191,19,8641.75373528525,nan,nan,418,0.22033898305084745,knn
421,217.142944866961,966.478149414062,217.10660874675,217.144034151292,962.2899780273441,982.1088256835941,69,49949.9101008828,nan,nan,421,0.059322033898305086,knn
422,217.01303633083901,81.5960998535156,217.008738443884,217.147268894004,73.9789581298828,87.03192138671879,40,24568.624185628796,nan,nan,422,0.0,no
423,217.14274545049702,899.896606445312,217.14181664287497,217.14319885126,896.9379272460941,901.2493286132809,17,8150.576453126609,nan,nan,423,0.09322033898305085,knn
424,217.104516728447,117.293685913086,217.09577182748,217.15412200051603,100.678367614746,127.209732055664,69,58224.63275707857,nan,nan,424,0.0,no
425,218.153224366064,854.432891845703,218.12873238873902,218.153760073754,842.476684570312,861.0665893554691,50,59014.68816006719,nan,nan,425,0.15254237288135594,knn
