,mz,rt,mzmin,mzmax,rtmin,rtmax,npeaks,Average Value(non-missing),Common Name,Classification Rate,id,Proportion Missing,Imputed
989,333.143731128521,697.1780395507809,333.142616603384,333.171828158341,688.7548828125,699.5380859375,39,27150.36785624798,nan,nan,989,0.01694915254237288,knn
1029,340.357594995345,1363.75152587891,340.356769673941,340.35883715565103,1362.88330078125,1365.44885253906,58,27852.36091089857,nan,nan,1029,0.0,no
1031,340.393912967541,1173.26031494141,340.28408710388,340.394775078037,1171.28344726562,1198.70007324219,86,65793.67589050737,nan,nan,1031,0.01694915254237288,knn
1034,341.19267814802004,808.261962890625,341.191401687571,341.193611797709,807.203002929688,824.6034545898441,25,8821.17554966145,nan,nan,1034,0.09322033898305085,knn
1038,342.15367665443296,117.72481918335,342.149147939939,342.158416517686,107.35875701904301,121.87783813476601,34,33965.741669865114,nan,nan,1038,0.0,no
1090,355.208868685549,913.3759155273441,355.20768099918405,355.210081786821,909.0300903320309,919.0276489257809,67,50869.04716812406,nan,nan,1090,0.07627118644067797,knn
1093,355.210988122339,863.745971679688,355.209174905235,355.21530546008796,863.1056518554691,865.752685546875,17,6981.1916909215215,nan,nan,1093,0.22033898305084745,knn
1097,356.27979329837996,1035.75012207031,356.242168173425,356.28107624091103,1025.58984375,1038.92211914062,119,893551.5395513604,nan,nan,1097,0.0,no
1105,357.27928397506895,1033.71160888672,357.204678925766,357.28370974136595,1016.8545532226599,1055.54992675781,142,454259.03892909596,nan,nan,1105,0.0,no
1114,358.282911329402,1033.75366210938,358.275383452872,358.295795319422,1015.7398681640599,1042.96179199219,119,86489.47485698818,nan,nan,1114,0.01694915254237288,knn
1125,361.25746144614,984.6592407226559,361.235631140227,361.258737531289,962.313842773438,1002.23126220703,122,166538.67241138566,nan,nan,1125,0.025423728813559324,knn
1132,362.26109962927,984.5359497070309,362.24178697630896,362.323985593561,973.210571289062,987.266235351562,88,34607.66916257409,nan,nan,1132,0.0,no
1143,364.700113485519,622.058776855469,364.698211984367,364.70156603436004,618.200256347656,637.632385253906,23,14138.316472777284,nan,nan,1143,0.1440677966101695,knn
1153,368.151699368924,151.690032958984,368.148758661186,368.152676671575,142.100250244141,153.301177978516,34,94316.88798979622,nan,nan,1153,0.01694915254237288,knn
1158,368.425528117125,1207.88433837891,368.42446724942596,368.42694120057405,1200.31481933594,1224.98327636719,118,432805.53823270305,nan,nan,1158,0.0,no
1159,368.80235117196196,705.399078369141,368.801608919195,368.803679745344,703.4356079101559,706.7665405273441,20,7157.132704354943,nan,nan,1159,0.13559322033898305,knn
1167,369.428657927843,1207.85992431641,369.427438023877,369.60159929264097,1200.31481933594,1224.98327636719,96,100556.37664714258,nan,nan,1167,0.01694915254237288,knn
1170,370.295533525718,1057.88366699219,370.293936139401,370.350769213788,1038.37854003906,1059.84448242188,33,14728.181837694923,nan,nan,1170,0.025423728813559324,knn
1172,370.431554936637,1208.41662597656,370.283168291641,370.432316851009,1205.89025878906,1228.20239257812,34,13596.522103685373,nan,nan,1172,0.05084745762711865,knn
1180,371.326670601924,1226.91052246094,371.324772571025,371.327399589344,1225.86267089844,1227.673828125,28,17826.269669924084,nan,nan,1180,0.1440677966101695,knn
1183,372.27487944221,1013.82342529297,372.273911682071,372.32898374690905,996.0413208007809,1014.69110107422,46,22484.771574262206,nan,nan,1183,0.09322033898305085,knn
1186,372.73569749032504,63.7100830078125,372.732387575969,372.737162793677,58.238277435302706,66.8041458129883,79,49870.290870322504,nan,nan,1186,0.0,no
1189,374.73263229489095,63.807981491088896,374.73064891529503,374.73424616472903,60.0725708007812,66.5084609985352,54,38207.942447863396,nan,nan,1189,0.0,no
1191,375.188235914355,678.853088378906,375.176654099147,375.195500893528,676.3299560546881,682.3148193359381,15,8140.758017591738,nan,nan,1191,0.00847457627118644,knn
1205,378.261634699421,1036.01678466797,378.26057097969397,378.263682327357,1033.41076660156,1036.8818359375,40,12504.364001324218,nan,nan,1205,0.0,no
1219,380.649702355893,670.274749755859,380.648758272407,380.71549982155295,665.157165527344,672.4102783203119,18,8677.355267062232,nan,nan,1219,0.16101694915254236,knn
1231,383.223046822234,1273.99365234375,383.2218806035,383.22469899817,1271.18981933594,1279.50708007812,71,62024.47508101059,nan,nan,1231,0.0,no
1241,384.226128212564,1273.86950683594,384.225027918339,384.227049869272,1272.69311523438,1274.89208984375,27,12951.667490511534,nan,nan,1241,0.06779661016949153,knn
1251,386.74912033050697,1325.10803222656,386.74814578511297,386.750352974223,1323.26782226562,1326.20166015625,40,14956.960384444628,nan,nan,1251,0.0,no
1258,390.220319946626,929.715,390.219011203612,390.221416770722,924.337036132812,935.6257934570309,47,15597.937467360858,nan,nan,1258,0.025423728813559324,knn
1271,393.30835070187993,1227.59759521484,393.244275832756,393.309283629179,1226.81811523438,1239.73742675781,24,10358.56155910402,nan,nan,1271,0.1864406779661017,knn
1274,394.19695578802805,705.7112426757809,394.19570577928397,394.205258210277,698.564819335938,718.448852539062,29,7418.126513116559,nan,nan,1274,0.03389830508474576,knn
1291,397.158893299123,682.2552490234381,397.15665235650704,397.16047225157007,674.897705078125,682.798583984375,22,28426.63004467942,nan,nan,1291,0.2033898305084746,knn
1305,399.177623550452,819.642120361328,399.17637868500395,399.183763318745,819.1184692382809,821.4190063476559,14,15541.236509926717,nan,nan,1305,0.5254237288135594,knn
1306,399.156672359978,681.4168701171881,399.155326055252,399.15802213434,680.280578613281,682.519470214844,14,9618.32901948096,nan,nan,1306,0.2711864406779661,knn
1311,400.19587017865194,732.992431640625,400.168467663084,400.254318220415,706.83154296875,734.4981079101559,86,16513.47012214586,nan,nan,1311,0.00847457627118644,knn
1318,401.175956572721,733.0048217773441,401.173461781146,401.262184143254,731.421508789062,736.9608764648441,149,96103.54799194602,nan,nan,1318,0.00847457627118644,knn
1323,401.624618998818,787.158416748047,401.622106144778,401.62534343118995,786.6499633789059,788.613037109375,24,14715.576332301318,nan,nan,1323,0.11016949152542373,knn
1324,402.17951019765604,732.982666015625,402.17712376579806,402.26435498042196,731.726806640625,734.0031127929691,93,18641.64842537696,nan,nan,1324,0.01694915254237288,knn
1337,406.31579594897005,984.8952026367191,406.27859650087095,406.317268773526,978.0361938476559,985.8862915039059,33,11166.96593381123,nan,nan,1337,0.13559322033898305,knn
1345,409.314235928219,1021.86166381836,409.176456857742,409.33798861812403,1015.0196533203099,1024.15002441406,48,16588.301921542767,nan,nan,1345,0.01694915254237288,knn
1352,411.234873462567,974.255126953125,411.23242240988196,411.332349843454,970.841552734375,975.813598632812,31,13254.869735074404,nan,nan,1352,0.025423728813559324,knn
1355,411.17557734656197,1017.7993774414099,411.174588482612,411.3282186815,999.9443359375,1032.39233398438,16,6284.680903214075,nan,nan,1355,0.3050847457627119,knn
1357,412.32051247703,1046.47064208984,412.283144886662,412.32148262318395,1020.9081420898401,1054.6494140625,56,55019.75663944609,nan,nan,1357,0.06779661016949153,knn
1378,416.06633470223295,58.5320167541504,416.06019017965696,416.06734474576007,54.6482620239258,61.1484031677246,88,62889.45407532003,nan,nan,1378,0.0,no
1393,418.192911877227,94.68334197998051,418.18970318767197,418.194763378627,86.9931793212891,96.0137100219727,76,55503.739356178776,nan,nan,1393,0.01694915254237288,knn
1400,420.836499682987,661.472412109375,420.814688862542,420.96814280972603,628.995544433594,666.106750488281,28,8717.20591840978,nan,nan,1400,0.1440677966101695,knn
1401,421.18056135013296,732.515014648438,421.17791053420797,421.18331418347606,730.0830078125,733.509765625,114,72473.9488218699,nan,nan,1401,0.00847457627118644,knn
1402,421.23344452502,1124.95288085938,421.232491249638,421.26808056602897,1124.35314941406,1135.45715332031,45,31249.837964848633,nan,nan,1402,0.05084745762711865,knn
1403,421.171441109769,661.4239501953119,421.035674417551,421.23571057045,648.23193359375,664.9600830078119,17,6298.575310655971,nan,nan,1403,0.1271186440677966,knn
1409,422.1849487088,732.5186157226559,422.18288077266897,422.252879053117,731.4899291992191,746.455444335938,59,13198.450933130363,nan,nan,1409,0.0,no
1426,426.133745269638,732.984008789062,426.076841636259,426.13495886069506,732.018432617188,751.919677734375,98,23235.207694317716,nan,nan,1426,0.0,no
1444,429.14146958488504,732.9904174804691,429.138726595453,429.265448361015,731.52197265625,746.8043823242191,99,20879.889745586144,nan,nan,1444,0.00847457627118644,knn
1446,429.169332457735,717.217010498047,429.16793199584197,429.1703450407,711.888549804688,718.900634765625,26,12375.47084099446,nan,nan,1446,0.2033898305084746,knn
1447,429.29961914456703,1017.9526977539099,429.227905822804,429.301661710626,1010.2176513671901,1023.45379638672,61,17212.427271242905,nan,nan,1447,0.0,no
1456,430.694315061547,62.97026062011721,430.68879178529295,430.695833589882,60.56494140625,66.3655548095703,32,29544.69688358141,nan,nan,1456,0.00847457627118644,knn
1457,431.13576867268,732.994506835938,430.97565088639396,431.137567793344,731.421508789062,737.91845703125,118,350457.80110657756,nan,nan,1457,0.0,no
1473,432.70827472117696,707.0104370117191,432.550209643583,432.74610542632,699.8068237304691,715.4199829101559,24,9052.2652943499,nan,nan,1473,0.15254237288135594,knn
1476,433.139007342917,732.993865966797,433.136362802877,433.14174217029097,731.025024414062,734.4981079101559,112,31985.78832513563,nan,nan,1476,0.00847457627118644,knn
1478,433.20977843835897,707.0535278320309,433.20907893187007,433.21833608369906,706.0128784179691,713.1110229492191,13,3910.143709560898,nan,nan,1478,0.025423728813559324,knn
1486,434.30426877369797,1707.16979980469,434.29901358981203,434.30690379602095,1702.19580078125,1711.34875488281,116,86947.19774358926,nan,nan,1486,0.0,no
1491,434.80516704824305,1707.56097412109,434.799327330961,434.80765443178495,1701.7233886718802,1711.34875488281,92,46318.64692517506,nan,nan,1491,0.0,no
1527,440.17504505376,94.3748550415039,440.163140369473,440.221172295116,80.2332763671875,95.8994293212891,24,11418.522516397072,nan,nan,1527,0.025423728813559324,knn
1533,441.074543631576,69.24690628051759,441.07164850764394,441.20774859834006,59.137477874755895,82.2145080566406,108,23554.047126977686,nan,nan,1533,0.0,no
1536,441.3230915032,1151.25810351563,441.32046230849295,441.32978350775,1148.2734375,1152.25463867188,44,21756.895864838763,nan,nan,1536,0.0,no
1547,443.313588407257,1702.68469238281,443.31244439396403,443.314793139208,1701.1296386718802,1703.86755371094,79,21761.229142197328,nan,nan,1547,0.0,no
1561,445.295540422344,1099.37463378906,445.294385214331,445.33093289957395,1089.27917480469,1100.23352050781,40,25285.183129079483,nan,nan,1561,0.1016949152542373,knn
1571,447.35480625706805,1284.52465820312,447.350083665522,447.365032601055,1278.55712890625,1290.46887207031,91,49269.98266559241,nan,nan,1571,0.0,no
1580,448.35897066692803,1284.61590576172,448.3577387266,448.360320322079,1282.08715820312,1285.64111328125,28,10757.58902257146,nan,nan,1580,0.0,no
1603,451.21784307232804,697.721923828125,451.21107699840894,451.234065976913,684.760192871094,720.1469116210941,20,5898.174067859651,nan,nan,1603,0.025423728813559324,knn
1620,453.24540461445605,621.2366943359381,453.237386649871,453.25570698766603,608.2039794921881,627.955017089844,52,202699.70071955211,nan,nan,1620,0.01694915254237288,knn
1622,453.16802513609593,1009.35711669922,453.166175271889,453.34219906029097,1001.65454101562,1032.95288085938,186,54899.88313194895,nan,nan,1622,0.0,no
1624,453.247764551473,1050.43896484375,453.24612769981906,453.34201350944505,1040.02954101562,1062.18542480469,82,33877.61575384755,nan,nan,1624,0.0423728813559322,knn
1629,453.74696559818904,621.437561035156,453.710630488529,453.893323160922,616.7122802734381,633.653503417969,37,97267.65843206066,nan,nan,1629,0.01694915254237288,knn
1632,454.24805190120696,621.432159423828,454.24637242245996,454.25773841545896,616.7122802734381,631.364929199219,32,29524.25054139694,nan,nan,1632,0.025423728813559324,knn
1641,454.749385688295,622.058776855469,454.647729657455,454.750627537983,616.7122802734381,627.07958984375,15,7866.687878055348,nan,nan,1641,0.2288135593220339,knn
1644,455.16370236080803,706.329071044922,455.16219141893896,455.266387918106,698.564819335938,714.9440307617191,46,18488.595506117785,nan,nan,1644,0.03389830508474576,knn
1645,455.226545753025,926.792358398438,455.225520523076,455.227350564861,924.041870117188,927.882080078125,15,15426.621456640783,nan,nan,1645,0.0423728813559322,knn
1650,455.497403209999,706.4169921875,455.49608109734703,455.623120080564,698.564819335938,725.76806640625,36,11803.133584902336,nan,nan,1650,0.059322033898305086,knn
1660,457.279933427554,1000.65365600586,457.23982547465994,457.327044216322,987.098510742188,1011.45922851562,38,43435.3781214811,nan,nan,1660,0.025423728813559324,knn
1672,459.295423855296,1102.34545898438,459.283610339955,459.29652183151603,1099.75439453125,1104.04663085938,105,284488.59293310944,nan,nan,1672,0.0,no
1676,459.27800282453904,665.065124511719,459.218501847526,459.28005787550904,652.3319091796881,676.25634765625,49,18463.18199382559,nan,nan,1676,0.00847457627118644,knn
1680,459.667815834353,707.3004760742191,459.666223015287,459.732635473566,691.9529418945309,708.1542358398441,19,5944.7691358481225,nan,nan,1680,0.19491525423728814,knn
1681,460.26977245687203,1008.84103393555,460.268627674027,460.271798968398,1001.65454101562,1011.2968139648401,118,67936.11609353575,nan,nan,1681,0.0,no
1728,465.2328039756599,682.77587890625,465.22964270596606,465.233931168069,676.213317871094,684.26025390625,21,6082.568787497279,nan,nan,1728,0.0423728813559322,knn
1757,469.24291741319,959.203002929688,469.241603457546,469.27259469234,947.979736328125,960.9189453125,21,37320.515603752225,nan,nan,1757,0.11016949152542373,knn
1774,471.19856853898904,110.788902282715,471.19728631456803,471.202812848937,101.23834228515601,112.102210998535,18,8073.072378948045,nan,nan,1774,0.00847457627118644,knn
1779,471.19650136629997,686.2430419921881,471.194030495245,471.39215148430003,676.1119384765619,710.0039672851559,39,40276.58771406186,nan,nan,1779,0.211864406779661,knn
1782,471.73778883456396,710.222198486328,471.53541862018204,471.740107652387,700.166748046875,712.662231445312,102,234038.33473563357,nan,nan,1782,0.0423728813559322,knn
1786,472.239068527363,710.1832885742191,472.236730560586,472.27342316293294,701.819458007812,712.662231445312,96,118695.56090635114,nan,nan,1786,0.00847457627118644,knn
1792,472.740447027928,710.4403686523441,472.59582137691103,472.761494264858,701.819458007812,724.7033081054691,47,35706.82804024337,nan,nan,1792,0.03389830508474576,knn
1802,473.24964273569,683.948211669922,473.192579329206,473.392389078376,666.5220947265619,687.2265014648441,44,19109.952665321627,nan,nan,1802,0.1440677966101695,knn
1803,473.241607513215,710.205322265625,473.24014048356696,473.276881995202,706.9320678710941,724.1548461914059,25,8536.221919929505,nan,nan,1803,0.09322033898305085,knn
1804,473.305074365334,958.5187377929691,473.274717539973,473.357774738594,944.6194458007809,962.8467407226559,23,5778.522009428521,nan,nan,1804,0.01694915254237288,knn
1806,474.024067480801,59.752647399902294,474.018482794419,474.02574599579697,55.09660339355471,61.2508316040039,44,27060.368498938842,nan,nan,1806,0.0,no
1832,477.737726606006,727.1148071289059,477.735473190129,477.741570273741,725.1088256835941,729.571044921875,30,18721.16407867524,nan,nan,1832,0.0847457627118644,knn
1835,478.23928520845396,727.132171630859,478.23715572202104,478.244582917275,726.2710571289059,729.571044921875,26,9447.952721636058,nan,nan,1835,0.06779661016949153,knn
1840,478.303810514664,976.2767944335941,478.301420267801,478.307665020567,970.00390625,977.1437377929691,19,7469.986217406471,nan,nan,1840,0.11864406779661017,knn
1848,480.540922133432,1103.57958984375,480.53036272514703,480.623328651781,1102.1123046875,1106.30981445312,231,113925.42091158123,nan,nan,1848,0.0,no
1858,481.54320328636595,1103.564453125,481.535316065084,481.62322690257895,1102.1123046875,1106.30981445312,182,40392.855629481484,nan,nan,1858,0.0,no
1871,483.258068728733,975.5588989257809,483.256651920682,483.35185492318703,965.132080078125,978.39892578125,57,54941.84693095662,nan,nan,1871,0.05084745762711865,knn
1879,484.261033037855,976.3096313476559,484.26058988936205,484.268193678972,970.5169067382809,977.300537109375,18,13751.055895959054,nan,nan,1879,0.3474576271186441,knn
1890,485.313846108127,1050.53283691406,485.311033681816,485.38344971464005,1047.84399414062,1063.58825683594,125,123901.92647830115,nan,nan,1890,0.05084745762711865,knn
1893,485.313046245035,1185.28076171875,485.31120904007,485.386754277657,1172.39221191406,1190.720703125,59,34756.9780865321,nan,nan,1893,0.1864406779661017,knn
1894,485.34814236498397,1150.24084472656,485.26796174992796,485.356896985094,1140.84252929688,1156.7548828125,45,28764.42819263404,nan,nan,1894,0.0,no
1898,486.190532282731,711.3634643554691,486.18880110338796,486.191161743302,704.719970703125,713.3414916992191,21,8032.343238823996,nan,nan,1898,0.13559322033898305,knn
1901,486.31540699082495,1050.41146533202,486.3141796858,486.34548123287004,1032.826171875,1054.6494140625,70,34786.185479565705,nan,nan,1901,0.00847457627118644,knn
1904,486.31650145440904,1185.3193359375,486.315064096893,486.38777400813905,1180.3779296875,1191.69982910156,27,8603.193173660407,nan,nan,1904,0.0847457627118644,knn
1909,487.34146554474296,1256.97406005859,487.242206996209,487.34781157721494,1254.52954101562,1262.76147460938,72,31339.860518897316,nan,nan,1909,0.0,no
1912,487.317796816726,1050.13262939453,487.316577815011,487.34095604674,1047.84399414062,1053.05810546875,18,7363.137039359947,nan,nan,1912,0.0,no
1923,489.22405745855303,670.275695800781,489.05376647087303,489.264532155372,664.4293212890619,673.237609863281,33,25779.172965854297,nan,nan,1923,0.03389830508474576,knn
1927,489.306241825339,1033.63366699219,489.246195113323,489.35690787784006,1008.2959594726599,1034.32141113281,29,25803.48591090374,nan,nan,1927,0.0,no
1928,489.55846228527,670.4261474609381,489.45621736897596,489.59365912646103,662.74853515625,673.237609863281,33,18489.33268936687,nan,nan,1928,0.07627118644067797,knn
1929,489.892618654075,670.427703857422,489.775256799438,489.923196343504,654.5888671875,672.4102783203119,22,8444.382228652985,nan,nan,1929,0.1271186440677966,knn
1935,490.28661946256597,685.853271484375,490.28266002900904,490.507361257446,677.3736572265619,694.74755859375,28,8319.342130047096,nan,nan,1935,0.11864406779661017,knn
1939,491.371258871199,1257.05603027344,491.370182259468,491.372047868551,1253.69555664062,1262.76147460938,115,215826.8802159945,nan,nan,1939,0.0,no
1945,492.374500182772,1257.05603027344,492.37323739757403,492.375158428609,1254.21350097656,1262.76147460938,105,62140.9510879787,nan,nan,1945,0.0,no
1950,492.31797618088405,1000.0611572265599,492.316507199551,492.32169460950104,995.509033203125,1000.7915649414099,27,32996.191382649085,nan,nan,1950,0.00847457627118644,knn
1961,493.320681200858,999.7109375,493.31875998713303,493.323033801482,995.0313110351559,1000.8165283203099,15,7368.594346216488,nan,nan,1961,0.1440677966101695,knn
1967,494.28326111607697,1163.67626953125,494.239818333963,494.354115901576,1154.22802734375,1176.60498046875,39,14064.380682550627,nan,nan,1967,0.1864406779661017,knn
1992,497.213622905723,670.433135986328,497.023373711298,497.26984462552696,644.636169433594,679.842834472656,34,11169.029327402659,nan,nan,1992,0.06779661016949153,knn
1994,497.361311619195,1010.07641601562,497.271851980238,497.367865049653,996.025512695312,1020.63671875,124,74836.01312355994,nan,nan,1994,0.01694915254237288,knn
1997,497.23753293412994,768.313385009766,497.236037563198,497.242915642133,766.3239135742191,771.4528198242191,36,19952.31137227179,nan,nan,1997,0.2033898305084746,knn
2005,498.27694923905403,1000.2015991210901,498.275664159187,498.351124322957,995.509033203125,1018.58154296875,35,34133.989089412644,nan,nan,2005,0.13559322033898305,knn
2007,498.683189575422,61.270198822021506,498.681540865886,498.685473407044,59.283973693847706,64.4271240234375,55,17712.84239919354,nan,nan,2007,0.00847457627118644,knn
2015,499.218409627332,726.0986328125,499.217000366367,499.278821359012,725.3015747070309,728.537719726562,16,5495.666427250019,nan,nan,2015,0.19491525423728814,knn
2023,500.68064899893,61.1517143249512,500.67864985593695,500.683338645126,58.193687438964794,64.4271240234375,55,16826.446219907055,nan,nan,2023,0.01694915254237288,knn
2033,501.872817868543,670.427703857422,501.759365900214,501.896479234677,660.624694824219,690.623901367188,36,11650.122961309517,nan,nan,2033,0.059322033898305086,knn
2043,502.33995344772995,1185.41748046875,502.337796858708,502.39937637326597,1180.3779296875,1191.71398925781,92,70955.29084624497,nan,nan,2043,0.03389830508474576,knn
2048,503.19398601046896,791.981842041016,503.19319575915296,503.19547849313597,790.145385742188,793.1217651367191,20,11913.945463797407,nan,nan,2048,0.1440677966101695,knn
2049,503.322150689643,1050.92535400391,503.296735249143,503.340544537163,1035.90734863281,1068.10717773438,184,140932.07529507126,nan,nan,2049,0.00847457627118644,knn
2057,504.323986297654,1051.16870117188,504.299080547552,504.339595990082,1046.92797851562,1067.07446289062,96,52925.27182891184,nan,nan,2057,0.0,no
2085,507.295092742323,1185.41058349609,507.29331273651496,507.371669984323,1172.40368652344,1199.57055664062,88,51402.59967067538,nan,nan,2085,0.15254237288135594,knn
2088,507.532254105355,668.921295166016,507.468426290246,507.598245599542,651.8787841796881,691.3828125,60,22568.912202910018,nan,nan,2088,0.09322033898305085,knn
2091,507.865432399341,670.059539794922,507.864311223434,507.92766361163103,651.4908447265619,678.899658203125,34,10480.061785586075,nan,nan,2091,0.1271186440677966,knn
2095,508.298219160545,1185.32299804688,508.29622489423105,508.30265173336306,1180.80895996094,1186.34130859375,36,13084.621740472669,nan,nan,2095,0.2711864406779661,knn
2107,509.68463932804804,1120.23852539062,509.653100792276,509.860665500901,1117.10144042969,1127.13330078125,163,50058.58316248381,nan,nan,2107,0.0,no
2118,510.75928844612605,661.48046875,510.757795731332,510.770870485882,650.762390136719,665.208984375,73,337745.4200581872,nan,nan,2118,0.0,no
2124,511.26768772179,1185.35461425781,511.26647231912904,511.38240514147003,1180.3779296875,1191.30456542969,76,30176.58251474531,nan,nan,2124,0.09322033898305085,knn
2127,511.260810575727,661.3377685546881,511.243075871876,511.28007835676596,645.349792480469,671.373474121094,56,188253.86986181117,nan,nan,2127,0.00847457627118644,knn
2128,511.288750207756,1025.99169921875,511.28708842774904,511.296080625136,1021.47979736328,1033.9921875,49,96115.2950602515,nan,nan,2128,0.11864406779661017,knn
2130,511.761945097088,661.310455322266,511.532696468593,511.763047642529,650.762390136719,671.373474121094,48,56203.406683528876,nan,nan,2130,0.0423728813559322,knn
2133,512.263342344481,661.690338134766,512.082327632166,512.27178116833,652.160827636719,673.6942138671881,34,14317.362433975326,nan,nan,2133,0.00847457627118644,knn
2139,512.324613160034,1032.82629394531,512.292292795759,512.341757516667,1020.97387695312,1036.19299316406,68,24756.272556335964,nan,nan,2139,0.00847457627118644,knn
2140,512.271573631744,1185.44775390625,512.269478675504,512.273411590884,1180.3779296875,1185.95056152344,22,6907.081823819179,nan,nan,2140,0.0847457627118644,knn
2147,513.267273372316,962.040496826172,513.266502117139,513.268129852102,956.197265625,963.511840820312,26,12547.204612296671,nan,nan,2147,0.288135593220339,knn
2149,513.343994113377,1232.92791748047,513.342505750943,513.358195523112,1230.78491210938,1239.21728515625,92,190721.21268033437,nan,nan,2149,0.0,no
2163,514.347050349665,1232.76257324219,514.345675358942,514.425872784566,1230.16979980469,1245.81420898438,78,59420.63584598254,nan,nan,2163,0.06779661016949153,knn
2173,515.356831359587,1232.89819335938,515.351718721157,515.365051388799,1231.52868652344,1234.123046875,25,18359.270780755018,nan,nan,2173,0.059322033898305086,knn
2174,515.282124246699,787.1243286132809,515.28071208985,515.341686038655,779.7091674804691,788.737426757812,65,57177.037004031685,nan,nan,2174,0.025423728813559324,knn
2188,517.264205278397,787.604095458984,517.074656746456,517.267305381328,786.6629028320309,791.625122070312,26,10038.512171097398,nan,nan,2188,0.07627118644067797,knn
2189,517.337835023067,1075.45654296875,517.33655561467,517.340934093594,1074.58728027344,1076.4951171875,88,55508.41078554686,nan,nan,2189,0.00847457627118644,knn
2209,519.375773320048,1185.42834472656,519.372771077032,519.4519775451349,1180.3779296875,1201.49597167969,46,31442.82627334995,nan,nan,2209,0.0,no
2212,520.341840549375,1066.60748291016,520.340944985203,520.342708623776,1053.35913085938,1068.02160644531,128,19186447.246059947,nan,nan,2212,0.0,no
2215,520.346971422526,1108.536,520.328262525235,520.360508832811,1094.78063964844,1109.24145507812,33,108221.67072958892,nan,nan,2215,0.0,no
2224,521.312285705018,1209.07733154297,521.3092776392521,521.392167843323,1202.90087890625,1211.78051757812,132,62325.52319089152,nan,nan,2224,0.03389830508474576,knn
2236,522.3157161742221,1209.32501220703,522.31394922528,522.389714972496,1202.90087890625,1211.11657714844,44,18280.28748647788,nan,nan,2236,0.2711864406779661,knn
2250,523.427240566069,1258.10437011719,523.424631656159,523.428400541172,1257.1318359375,1263.90417480469,44,29003.277005178184,nan,nan,2250,0.0,no
2272,525.304512651737,1050.283203125,525.192267007527,525.354913716087,1022.2762451171901,1051.94763183594,127,373324.3853071276,nan,nan,2272,0.05084745762711865,knn
2276,525.740734732283,705.54248046875,525.738586860279,525.807690962297,698.0245971679691,706.7665405273441,43,25570.546352464633,nan,nan,2276,0.09322033898305085,knn
2281,526.3066133188951,1050.68872070312,526.293496267297,526.310714217749,1048.40063476562,1056.66870117188,45,130275.4709678204,nan,nan,2281,0.0423728813559322,knn
2283,526.52015761043,1248.87896728516,526.5187055390401,526.521208128149,1246.35278320312,1264.49743652344,118,311664.9990398592,nan,nan,2283,0.0,no
2291,527.314990677764,1050.68872070312,527.296530862119,527.32842975658,1048.40063476562,1056.35534667969,63,24748.4220960527,nan,nan,2291,0.06779661016949153,knn
2307,528.5263007508651,1249.20300292969,528.5246407516,528.5274675438901,1246.35278320312,1264.10400390625,65,19881.55428655427,nan,nan,2307,0.00847457627118644,knn
2314,529.343920028714,1011.85186767578,529.33967514131,529.368394023285,1004.9600219726599,1012.82586669922,31,30087.546777702577,nan,nan,2314,0.0,no
2322,530.369957192214,1232.76257324219,530.3686482536821,530.441056505676,1228.43920898438,1234.65576171875,104,545755.3243541288,nan,nan,2322,0.00847457627118644,knn
2323,530.5691360486701,1232.76123046875,530.564388836778,530.654878207506,1232.53173828125,1233.67102050781,23,9252.65563528809,nan,nan,2323,0.1440677966101695,knn
2327,531.3722317259591,1233.07495117188,531.274212143043,531.373980197072,1230.16979980469,1235.83642578125,115,178208.43553445002,nan,nan,2327,0.0,no
2333,531.247623558334,787.6481323242191,531.149329599169,531.292157813784,782.4948120117191,790.6414184570309,31,14063.520640590092,nan,nan,2333,0.11864406779661017,knn
2339,532.375285717553,1232.73181152344,532.373553060631,532.3969648504531,1226.43469238281,1234.1552734375,72,39728.70525383113,nan,nan,2339,0.0,no
2349,533.359947164486,1098.60168457031,533.344885309281,533.3698655716111,1097.30920410156,1122.65808105469,45,35819.447560542074,nan,nan,2349,0.00847457627118644,knn
2359,535.3263611574299,1233.11645507812,535.191994570342,535.397850968278,1227.39599609375,1248.708984375,174,509000.676706422,nan,nan,2359,0.0,no
2362,535.365858802429,1075.85168457031,535.3019265372831,535.3675599279351,1074.93933105469,1086.19323730469,23,16394.2413304194,nan,nan,2362,0.0,no
2372,536.3319696815989,1232.53588867188,536.328432049252,536.407844767069,1222.73620605469,1237.69213867188,140,189426.65355356524,nan,nan,2372,0.01694915254237288,knn
2379,536.7313037814749,705.85009765625,536.730536549074,536.866175973174,704.538330078125,714.9440307617191,17,5268.82713917033,nan,nan,2379,0.11864406779661017,knn
2384,537.268475623751,787.6220703125,537.264187002115,537.324153164133,779.7230834960941,788.737426757812,54,21079.60386400739,nan,nan,2384,0.05084745762711865,knn
2405,539.270060787539,658.5128173828119,539.025566715252,539.270953330972,653.204895019531,693.498168945312,45,102576.93506285654,nan,nan,2405,0.00847457627118644,knn
2406,539.320154607021,1075.92016601562,539.313293325129,539.339212358047,1065.18737792969,1076.8779296875,141,72056.39517656196,nan,nan,2406,0.01694915254237288,knn
2409,539.352939937281,1129.65124511719,539.319605750543,539.416017739567,1113.74719238281,1140.32397460938,185,105099.98079096903,nan,nan,2409,0.025423728813559324,knn
